medication_name,age_band,age_min_years,age_max_years,source_system,source_abbreviation,source_title,source_version,source_date,source_url,source_locator,population_anchor,population_summary,dosage_anchor,dosage_summary,evidence_status,scientific_review_status,editorial_status,display_eligible,therapeutic_runtime_eligible,content_sha256
Sertralina,ADULT,18,64,DailyMed/FDA,DM,"SERTRALINE HYDROCHLORIDE TABLET, FILM COATED [NORTHWIND HEALTH COMPANY, LLC]",2,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ddfd698-3d47-fc0e-e063-6394a90accec,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/4ddfd698-3d47-fc0e-e063-6394a90accec.xml,2 DOSAGE AND ADMINISTRATION,"Sertraline hydrochloride tablets are indicated for the treatment of the following [ See Clinical Studies (14)]: • Major depressive disorder (MDD) • Obsessive-compulsive disorder (OCD) 2 DOSAGE AND ADMINISTRATION Indication Starting Dosage Maximum Dosage MDD (2.1) 50 mg per day 200 mg per day OCD (2.1) 25 mg per day | A dosage of 25 mg or 50 mg per day is the initial therapeutic dosage. | For adults and pediatric patients, subsequent dosages may be increased in case of an inadequate response in 25 to 50 mg per day",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Indication Starting Dosage Maximum Dosage MDD (2.1) 50 mg per day 200 mg per day OCD (2.1) 25 mg per day | A dosage of 25 mg or 50 mg per day is the initial therapeutic dosage. | For adults and pediatric patients, subsequent dosages may be increased in case of an inadequate response in 25 to 50 mg per day increments once",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,fa9c26a2441ebc8ac2b16b3d7f58d0965597b80df038bbd5665e829b9cbfc896
Sertralina,OLDER_ADULT,65,,DailyMed/FDA,DM,"SERTRALINE HYDROCHLORIDE TABLET, FILM COATED [NORTHWIND HEALTH COMPANY, LLC]",2,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ddfd698-3d47-fc0e-e063-6394a90accec,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/4ddfd698-3d47-fc0e-e063-6394a90accec.xml,8.5 Geriatric Use,"Of the total number of patients in clinical studies of sertraline hydrochloride in patients with MDD, OCD, PD, PTSD, SAD and PMDD, 797 (17%) were ≥ 65 years old, while 197 (4%) were ≥ 75 years old. No overall differences in safety or effectiveness were observed between these subjects and younger subjects, and other reported clinical experience has not identified differences in responses between the elderly and younger patients. In general, dose selection for an elderly patient should be conservative, usually starting at the low end of the dosing range,",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Indication Starting Dosage Maximum Dosage MDD (2.1) 50 mg per day 200 mg per day OCD (2.1) 25 mg per day | A dosage of 25 mg or 50 mg per day is the initial therapeutic dosage. | For adults and pediatric patients, subsequent dosages may be increased in case of an inadequate response in 25 to 50 mg per day increments once",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,fa9c26a2441ebc8ac2b16b3d7f58d0965597b80df038bbd5665e829b9cbfc896
Sulpirida,CHILD,0,11,UK SmPC,UK-SMPC,Sulpiride 400 mg Film-Coated Tablets - SmPC,text revision 2019-11-08,2019-11-08,https://www.medicines.org.uk/emc/product/2431/smpc,SmPC sections 4.2 and 4.4,SmPC sections 4.2 and 4.4,Clinical experience under 14 years is insufficient for specific recommendations.,SmPC sections 4.2 and 4.4,The SmPC provides symptom-pattern dosing and separate older-person cautions.,alternate_official_product_information_curated,official_source_extracted_pending_clinical_review,source_summary_display_only,true,false,ab122b012a51d7f6a171941bab10a4b69afff2423a9721384aaf08910b8fea14
Sulpirida,ADOLESCENT,12,17,UK SmPC,UK-SMPC,Sulpiride 400 mg Film-Coated Tablets - SmPC,text revision 2019-11-08,2019-11-08,https://www.medicines.org.uk/emc/product/2431/smpc,SmPC sections 4.2 and 4.4,SmPC sections 4.2 and 4.4,Paediatric efficacy and safety have not been thoroughly investigated; the SmPC requires caution.,SmPC sections 4.2 and 4.4,The SmPC provides symptom-pattern dosing and separate older-person cautions.,alternate_official_product_information_curated,official_source_extracted_pending_clinical_review,source_summary_display_only,true,false,b00ba032fdc7a167d02ae9739de897cf5e87543758f74da1d7d58017404c19d1
Sulpirida,ADULT,18,64,UK SmPC,UK-SMPC,Sulpiride 400 mg Film-Coated Tablets - SmPC,text revision 2019-11-08,2019-11-08,https://www.medicines.org.uk/emc/product/2431/smpc,SmPC sections 4.2 and 4.4,SmPC sections 4.2 and 4.4,"The SmPC separates positive, negative and mixed symptom dosing in schizophrenia.",SmPC sections 4.2 and 4.4,The SmPC provides symptom-pattern dosing and separate older-person cautions.,alternate_official_product_information_curated,official_source_extracted_pending_clinical_review,source_summary_display_only,true,false,cc5653e1dbd2e723d8cf7966e583c4d48aa8456acae2c0923aa2711d3dac0afb
Sulpirida,OLDER_ADULT,65,,UK SmPC,UK-SMPC,Sulpiride 400 mg Film-Coated Tablets - SmPC,text revision 2019-11-08,2019-11-08,https://www.medicines.org.uk/emc/product/2431/smpc,SmPC sections 4.2 and 4.4,SmPC sections 4.2 and 4.4,"The adult ranges may apply, but particular caution and renal-function-related dose reduction are required.",SmPC sections 4.2 and 4.4,The SmPC provides symptom-pattern dosing and separate older-person cautions.,alternate_official_product_information_curated,official_source_extracted_pending_clinical_review,source_summary_display_only,true,false,0f6e48989276b8dd1cd21e074881e9a078a071cd4f9170d04f97d8b68b38a38b
Temazepam,CHILD,0,11,DailyMed/FDA,DM,RESTORIL (TEMAZEPAM) CAPSULE [SPECGX LLC],25,"Jun 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bc56f7fd-1aaf-48ff-8aa7-d467e59e1015,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/bc56f7fd-1aaf-48ff-8aa7-d467e59e1015.xml,Pediatric Use,Safety and effectiveness in pediatric patients have not been established.,DOSAGE AND ADMINISTRATION,"While the recommended usual adult dose is 15 mg before retiring, 7.5 mg may be sufficient for some patients, and others may need 30 mg. | In transient insomnia, a 7.5 mg dose may be sufficient to improve sleep latency. | In elderly or debilitated patients, it is recommended that therapy be initiated with 7.5 mg until individual responses are determined.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,3e137f5aedc41ed26b0517fcd218531604bbdb460d3862624c4bf529ca70e6c2
Temazepam,ADOLESCENT,12,17,DailyMed/FDA,DM,RESTORIL (TEMAZEPAM) CAPSULE [SPECGX LLC],25,"Jun 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bc56f7fd-1aaf-48ff-8aa7-d467e59e1015,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/bc56f7fd-1aaf-48ff-8aa7-d467e59e1015.xml,Pediatric Use,Safety and effectiveness in pediatric patients have not been established.,DOSAGE AND ADMINISTRATION,"While the recommended usual adult dose is 15 mg before retiring, 7.5 mg may be sufficient for some patients, and others may need 30 mg. | In transient insomnia, a 7.5 mg dose may be sufficient to improve sleep latency. | In elderly or debilitated patients, it is recommended that therapy be initiated with 7.5 mg until individual responses are determined.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,3e137f5aedc41ed26b0517fcd218531604bbdb460d3862624c4bf529ca70e6c2
Temazepam,ADULT,18,64,DailyMed/FDA,DM,RESTORIL (TEMAZEPAM) CAPSULE [SPECGX LLC],25,"Jun 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bc56f7fd-1aaf-48ff-8aa7-d467e59e1015,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/bc56f7fd-1aaf-48ff-8aa7-d467e59e1015.xml,DOSAGE AND ADMINISTRATION,"Restoril® (temazepam) is indicated for the short-term treatment of insomnia (generally 7 to 10 days). For patients with short-term insomnia, instructions in the prescription should While the recommended usual adult dose is 15 mg before retiring, 7.5 mg may be sufficient for some patients, and others may need 30 mg. | In transient insomnia, a 7.5 mg dose may be sufficient to improve sleep latency. | In elderly or debilitated patients, it is recommended that therapy be initiated with 7.5 mg until individual responses are determined.",DOSAGE AND ADMINISTRATION,"While the recommended usual adult dose is 15 mg before retiring, 7.5 mg may be sufficient for some patients, and others may need 30 mg. | In transient insomnia, a 7.5 mg dose may be sufficient to improve sleep latency. | In elderly or debilitated patients, it is recommended that therapy be initiated with 7.5 mg until individual responses are determined.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,3e137f5aedc41ed26b0517fcd218531604bbdb460d3862624c4bf529ca70e6c2
Temazepam,OLDER_ADULT,65,,DailyMed/FDA,DM,RESTORIL (TEMAZEPAM) CAPSULE [SPECGX LLC],25,"Jun 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bc56f7fd-1aaf-48ff-8aa7-d467e59e1015,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/bc56f7fd-1aaf-48ff-8aa7-d467e59e1015.xml,Geriatric Use,"Clinical studies of Restoril did not include sufficient numbers of subjects aged 65 and over to determine whether they respond differently from younger subjects. Other reported clinical experience has not identified differences in response between the elderly and younger patients. In general, dose selection for an elderly patient should be cautious, usually starting at the low end of the dosing range, reflecting the greater frequency of decreased hepatic, renal, or cardiac function, and of concomitant disease or other drug therapy commonly observed in this population. Restoril 7.5 mg is recommended",DOSAGE AND ADMINISTRATION,"While the recommended usual adult dose is 15 mg before retiring, 7.5 mg may be sufficient for some patients, and others may need 30 mg. | In transient insomnia, a 7.5 mg dose may be sufficient to improve sleep latency. | In elderly or debilitated patients, it is recommended that therapy be initiated with 7.5 mg until individual responses are determined.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,3e137f5aedc41ed26b0517fcd218531604bbdb460d3862624c4bf529ca70e6c2
Tioridazina,CHILD,0,11,DailyMed/FDA,DM,"THIORIDAZINE HYDROCHLORIDE TABLET, FILM COATED [SAFECOR HEALTH LLC]",2,"Mar 04, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1fd16a99-e856-4a37-9dae-c443714fac14,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/1fd16a99-e856-4a37-9dae-c443714fac14.xml,Pediatric Use,See DOSAGE AND ADMINISTRATION: Pediatric Patients.,DOSAGE AND ADMINISTRATION,"Since thioridazine hydrochloride tablets are associated with a dose related prolongation of the QTc interval, which is a potentially life threatening event, its use should be reserved for schizophrenic patients who fail to respond adequately to treatment with other antipsychotic drugs. Dosage must be individualized and the smallest effective dosage should be determined for each patient (see INDICATIONSand WARNINGS).",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,a9a1371ae2d825c37052460c932e2fd43470cf1f9c26faf2d158f395e7d2acf0
Tioridazina,ADOLESCENT,12,17,DailyMed/FDA,DM,"THIORIDAZINE HYDROCHLORIDE TABLET, FILM COATED [SAFECOR HEALTH LLC]",2,"Mar 04, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1fd16a99-e856-4a37-9dae-c443714fac14,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/1fd16a99-e856-4a37-9dae-c443714fac14.xml,Pediatric Use,See DOSAGE AND ADMINISTRATION: Pediatric Patients.,DOSAGE AND ADMINISTRATION,"Since thioridazine hydrochloride tablets are associated with a dose related prolongation of the QTc interval, which is a potentially life threatening event, its use should be reserved for schizophrenic patients who fail to respond adequately to treatment with other antipsychotic drugs. Dosage must be individualized and the smallest effective dosage should be determined for each patient (see INDICATIONSand WARNINGS).",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,a9a1371ae2d825c37052460c932e2fd43470cf1f9c26faf2d158f395e7d2acf0
Tioridazina,ADULT,18,64,DailyMed/FDA,DM,"THIORIDAZINE HYDROCHLORIDE TABLET, FILM COATED [SAFECOR HEALTH LLC]",2,"Mar 04, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1fd16a99-e856-4a37-9dae-c443714fac14,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/1fd16a99-e856-4a37-9dae-c443714fac14.xml,DOSAGE AND ADMINISTRATION,Thioridazine hydrochloride tablets are indicated for the management of schizophrenic patients who fail to respond adequately to treatment with other antipsychotic drugs. Due to the,DOSAGE AND ADMINISTRATION,"Since thioridazine hydrochloride tablets are associated with a dose related prolongation of the QTc interval, which is a potentially life threatening event, its use should be reserved for schizophrenic patients who fail to respond adequately to treatment with other antipsychotic drugs. Dosage must be individualized and the smallest effective dosage should be determined for each patient (see INDICATIONSand WARNINGS).",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,a9a1371ae2d825c37052460c932e2fd43470cf1f9c26faf2d158f395e7d2acf0
Tioridazina,OLDER_ADULT,65,,DailyMed/FDA,DM,"THIORIDAZINE HYDROCHLORIDE TABLET, FILM COATED [SAFECOR HEALTH LLC]",2,"Mar 04, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1fd16a99-e856-4a37-9dae-c443714fac14,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/1fd16a99-e856-4a37-9dae-c443714fac14.xml,Increased Mortality in Elderly Patients with Dementia-Related Psychosis,Elderly patients with dementia-related psychosis treated with antipsychotic drugs are at an increased risk of death. Thioridazine hydrochloride is not approved for the treatment of patients with dementia-related psychosis (see ).,DOSAGE AND ADMINISTRATION,"Since thioridazine hydrochloride tablets are associated with a dose related prolongation of the QTc interval, which is a potentially life threatening event, its use should be reserved for schizophrenic patients who fail to respond adequately to treatment with other antipsychotic drugs. Dosage must be individualized and the smallest effective dosage should be determined for each patient (see INDICATIONSand WARNINGS).",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,a9a1371ae2d825c37052460c932e2fd43470cf1f9c26faf2d158f395e7d2acf0
Topiramato,CHILD,0,11,DailyMed/FDA,DM,"TOPIRAMATE TABLET, FILM COATED [ST. MARY'S MEDICAL PARK PHARMACY]",3,"Jul 16, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=46a305cb-ab73-0bca-e063-6294a90a9b85,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/46a305cb-ab73-0bca-e063-6294a90a9b85.xml,8.4 Pediatric Use,"Adjunctive Treatment for Epilepsy Pediatric Patients 2 Years of Age and Older The safety and effectiveness of topiramate as adjunctive therapy for the treatment of partial-onset seizures, primary generalized tonic-clonic seizures, or seizures associated with Lennox-Gastaut syndrome have been established in pediatric patients 2 years of age and older [see Adverse Reactions ( 6.1) and Clinical Studies ( 14.2)] . Pediatric Patients Below the Age of 2 Years Safety and effectiveness in patients below the age of 2 years have not been established for the adjunctive therapy treatment of partial-onset",2 DOSAGE AND ADMINISTRATION,"See Full Prescribing Information for recommended dosage, and dosing considerations in patients with renal impairment, geriatric patients, and patients undergoing hemodialysis ( 2.1, 2.2, 2.3, | The dose should be achieved by titration according to the following schedule (Table 1): Table 1: Monotherapy Titration Schedule for Adults and Pediatric Patients 10 | During the titration period, the initial dose of topiramate tablets is 25 mg/day nightly for the first week.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,afca04c1d76f10adedff7af0c935958e04a53fb7786791232ff41ffa35fe8a42
Topiramato,ADOLESCENT,12,17,DailyMed/FDA,DM,"TOPIRAMATE TABLET, FILM COATED [ST. MARY'S MEDICAL PARK PHARMACY]",3,"Jul 16, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=46a305cb-ab73-0bca-e063-6294a90a9b85,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/46a305cb-ab73-0bca-e063-6294a90a9b85.xml,8.4 Pediatric Use,"Adjunctive Treatment for Epilepsy Pediatric Patients 2 Years of Age and Older The safety and effectiveness of topiramate as adjunctive therapy for the treatment of partial-onset seizures, primary generalized tonic-clonic seizures, or seizures associated with Lennox-Gastaut syndrome have been established in pediatric patients 2 years of age and older [see Adverse Reactions ( 6.1) and Clinical Studies ( 14.2)] . Pediatric Patients Below the Age of 2 Years Safety and effectiveness in patients below the age of 2 years have not been established for the adjunctive therapy treatment of partial-onset",2 DOSAGE AND ADMINISTRATION,"See Full Prescribing Information for recommended dosage, and dosing considerations in patients with renal impairment, geriatric patients, and patients undergoing hemodialysis ( 2.1, 2.2, 2.3, | The dose should be achieved by titration according to the following schedule (Table 1): Table 1: Monotherapy Titration Schedule for Adults and Pediatric Patients 10 | During the titration period, the initial dose of topiramate tablets is 25 mg/day nightly for the first week.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,afca04c1d76f10adedff7af0c935958e04a53fb7786791232ff41ffa35fe8a42
